,allergens,calories,caloriesFromFat,cholesterol(mg),dateRef,dietaryFiber(g),ingredients,itemID,menuDate,name,price($),protein(g),saturatedFat(g),servingSize,sodium(mg),station,sugars(g),mealType,totalCarbohydrate(g),totalFat(g),transFat(g)
83,"Wheat, Soybeans, Gluten",213,,18.2,2,18.2,"Pork & Vegetable Pot Sticker (Pork, Enriched Bleached Flour (Wheat Flour, Niacin, Reduced Iron, Thiamine Mononitrate [Vitamin B1], Riboflavin [Vitamin B2], Folic Acid), Water, Cabbage, Soy Sauce (Water, Soybeans, Salt, And Wheat Flour), 2% or Less of: Salt, Green Onion, Sugar, Modified Corn Starch, Rice Flour, Garlic, Sesame Seed Oil, Spices, Soybean Oil, Sodium Phosphate.), Pot Sticker Dipping Sauce (Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Rice Vinegar (Rice Vinegar, Invert Sugar, Salt, Diluted with water to 4% acidity), Mirin (Water, Dextrose, Rice, Corn Syrup, Salt), Pure Sesame Oil, Red Bell Pepper, Cilantro), Orange Zest (Navel Orange), Cilantro, Red Bell Pepper, Canola Oil",16088946,0001-01-01T00:00:00,Pork and Veg Potstickers Half Order,5.00,8.6,2.3,1 PLATE,826.4,Share Plates,5.2,ALL DAY,24.8,84,0
84,"Wheat, Soybeans, Gluten",371,,36.5,2,36.5,"Pork & Vegetable Pot Sticker (Pork, Enriched Bleached Flour (Wheat Flour, Niacin, Reduced Iron, Thiamine Mononitrate [Vitamin B1], Riboflavin [Vitamin B2], Folic Acid), Water, Cabbage, Soy Sauce (Water, Soybeans, Salt, And Wheat Flour), 2% or Less of: Salt, Green Onion, Sugar, Modified Corn Starch, Rice Flour, Garlic, Sesame Seed Oil, Spices, Soybean Oil, Sodium Phosphate.), Pot Sticker Dipping Sauce (Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Rice Vinegar (Rice Vinegar, Invert Sugar, Salt, Diluted with water to 4% acidity), Mirin (Water, Dextrose, Rice, Corn Syrup, Salt), Pure Sesame Oil, Red Bell Pepper, Cilantro), Orange Zest (Navel Orange), Water, Cilantro, Red Bell Pepper, Canola Oil",16088947,0001-01-01T00:00:00,Pork and Vegetable Pot Stickers,9.00,15.9,4.1,1 PLATE,1190.9,Share Plates,7,ALL DAY,44.2,139,0
85,"Eggs, Fish, Crustacean Shellfish, Wheat, Soybeans, Gluten",485,,28.3,2,28.3,"TAKOYAKI (Water, cabbage, seasoning powder (wheat, salt, monosodium glutamate, disodium 5'-inosinate, disodium 5'-guanylate, sodium acid pyrophsophate, soidum bicarbonate, potassium acid tartrate, monocalcium phosphate, corn starch, wheat starch, white pepper poder, soy protein), octopus, tabpioca starch, scallion, soybean oil, vinegar ginger (ginger, water, salt, monosodium glutamate, acetic acid, citri acid, potassium sorbate), bonito seasoning (salt, monosodium glutamate, bonito powder, glucose, potato starch, disodium 5'-inosinate, disodium 5'-guanylate, disodium succinate), glucose, monosodium glutamate, salt, guar gum.), Eel Sauce (Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Fair Trade Organic Sugar Cane, Mirin (Water, Dextrose, Rice, Corn Syrup, Salt)), Spicy Mayo (Mayonnaise (Soybean Oil, Corn Syrup, Water, Whole Egg, Egg Yolks, Distilled Vinegar, Contains less than 2% of Mustard Seed, Salt, Lemon Juice Concentrate, Calcium Disodium EDTA added To Protect Flavor. ), Sriracha Sauce (Chili, Sugar, Salt, Garlic, Distilled Vinegar, Potassium Sorbate, Sodium Bisulfite, Xanthan Gum.)), Daikon Carrot Garnish (Daikon Root, Carrots), Canola Fryer Shortening (Canola oil, TBHQ and citric acid added to help preserve freshness, Dimethylpolysiloxane.), Dried Fish Shavings (Skipjack Tuna.), Nori Seaweed (Ginger, Water, Salt, Acetic Acid, Citric Acid, Aspartame, Potassium Sorbate, Food Color (red 40).)",16088948,0001-01-01T00:00:00,Takoyaki,5.00,8.9,4,1 PLATE,865.1,Share Plates,17,ALL DAY,34.7,305,0
86,"Milk, Eggs, Tree Nuts, Wheat, Soybeans, Gluten",355,,0,2,0,"Tempura Batter (Tempura Batter Mix (Bleached Wheat Flour, Sugar, Leavening (sodium bicarbonate, sodium aluminum phosphate, sodium acid pyrophosphate), Salt, Nonfat, Dried Milk, Yellow Corn Flour, Dried Whole Eggs, Guar Gum, Oleoresin Turmeric (color).), Water, Ice), Tempura Sauce (Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Water, Mirin (Water, Dextrose, Rice, Corn Syrup, Salt), Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Ginger), Yams, Broccolini, Carrots, Shitake Mushrooms, Green Onions, Canola Fryer Shortening (Canola oil, TBHQ and citric acid added to help preserve freshness, Dimethylpolysiloxane.)",16088949,0001-01-01T00:00:00,Vegetable Tempura Full Order,7.00,4.8,0.7,1 PLATE,1397.4,Share Plates,13.2,ALL DAY,55.1,85,0
87,"Milk, Eggs, Tree Nuts, Wheat, Soybeans, Gluten",234,,0,2,0,"Tempura Batter (Tempura Batter Mix (Bleached Wheat Flour, Sugar, Leavening (sodium bicarbonate, sodium aluminum phosphate, sodium acid pyrophosphate), Salt, Nonfat, Dried Milk, Yellow Corn Flour, Dried Whole Eggs, Guar Gum, Oleoresin Turmeric (color).), Water, Ice), Tempura Sauce (Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Water, Mirin (Water, Dextrose, Rice, Corn Syrup, Salt), Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Ginger), Broccolini, Carrots, Yams, Green Onions, Shitake Mushrooms, Canola Fryer Shortening (Canola oil, TBHQ and citric acid added to help preserve freshness, Dimethylpolysiloxane.)",16088950,0001-01-01T00:00:00,Vegetable Tempura Half Order,4.00,3.1,0.7,1 PLATE,765.3,Share Plates,7.1,ALL DAY,32.1,83,0
88,"Milk, Tree Nuts, Wheat, Soybeans, Gluten",615,,101,2,101,"Marinated Pork Loin (Pork Loin, Asian BBQ Sauce (Hoisin Sauce (Sugar, Water, Soybeans, Salt, Sweet Potato, Modified Corn Starch, Sesame Seeds, Garlic, Wheat Flour, Chili Pepper, Spices, Caramel Color, Acetic Acid, FD&C Red Color No. 40.), BBQ Sauce  (High Fructose Corn Syrup, Distilled Vinegar, Tomato Paste, Modified Food Starch, 2% or Less of: Salt, Pineapple Juice Concentrate, Natural Smoke Flavor, Spices, Caramel Color, Sodium Benzoate (preservative), Molasses, Corn Syrup, Dried Garlic, Sugar, Tamarind, Natural Flavor.), Orange Juice (100% Pure Orange Juice From Concentrate (filtered water, concentrated orange juice).), Cranberry Juice, Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Pure Sesame Oil, Lemongrass Rub (Lemon Grass, Red Jalapenos, Ginger, Canola Oil, Cilantro, Salt), Cilantro)), Taro Potato (Potatoes, Taro, Coconut Milk (Coconut Milk, Water, Stabilizer/Emulsifier(Carboxymethyl Cellulose and/or Polysorbate 60), Thickener(Guar Gum and/or Xanthan Gum), Preservative (Potassium or Sodium Metabisulfite)), Unsalted Butter (Pasteurized Cream, Natural Flavorings.), Salt), Broccolini, Asian BBQ Sauce (Hoisin Sauce (Sugar, Water, Soybeans, Salt, Sweet Potato, Modified Corn Starch, Sesame Seeds, Garlic, Wheat Flour, Chili Pepper, Spices, Caramel Color, Acetic Acid, FD&C Red Color No. 40.), BBQ Sauce  (High Fructose Corn Syrup, Distilled Vinegar, Tomato Paste, Modified Food Starch, 2% or Less of: Salt, Pineapple Juice Concentrate, Natural Smoke Flavor, Spices, Caramel Color, Sodium Benzoate (preservative), Molasses, Corn Syrup, Dried Garlic, Sugar, Tamarind, Natural Flavor.), Orange Juice (100% Pure Orange Juice From Concentrate (filtered water, concentrated orange juice).), Cranberry Juice, Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Pure Sesame Oil, Lemongrass Rub (Lemon Grass, Red Jalapenos, Ginger, Canola Oil, Cilantro, Salt), Cilantro), Soy Glaze (Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Hoisin Sauce (Sugar, Water, Soybeans, Salt, Sweet Potato, Modified Corn Starch, Sesame Seeds, Garlic, Wheat Flour, Chili Pepper, Spices, Caramel Color, Acetic Acid, FD&C Red Color No. 40.), Garlic, Teriyaki Sauce (Soy Sauce (water, wheat, soybeans, salt, sodium benzoate), Water, Sugar, High Fructose Corn Syrup, Modified Corn Starch, White Distilled Vinegar, Caramel Color, Citric Acid, Ginger, Dehydrated Garlic, Spices. ), Sweet Chili Sauce (Sugar, Water, Pickled Red Chili, Vinegar, Garlic, Salt, Xanthan Gum (stabilizer).), Rice Vinegar (Rice Vinegar, Invert Sugar, Salt, Diluted with water to 4% acidity), Canola Oil, Mirin (Water, Dextrose, Rice, Corn Syrup, Salt), Ginger), Orange Zest (Navel Orange)",16088951,0001-01-01T00:00:00,Asian BBQ Pork Loin,13.00,43.2,7,1 PLATE,2198.4,Entrees,28.8,ALL DAY,66.8,162,0.1
89,"Milk, Fish, Soybeans",563,,90.9,2,90.9,"Beef Tenderloin, Grilled Sweet Potato (Yams, Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.), Black Pepper), Asian Chimichurri Sauce (Cilantro, Navel Orange, Mint, Thai Basil, Green Onions, Red Jalapenos, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Rice Vinegar (Rice Vinegar, Invert Sugar, Salt, Diluted with water to 4% acidity), Fish Sauce (Water, Anchovy Extract, Salt, Sugar.), Garlic, Pure Sesame Oil, Fair Trade Organic Sugar Cane, Ginger, Salt, Black Pepper), Kale, Bistro Roasted Tomatoes (Roma Tomatoes, Fish Sauce (Water, Anchovy Extract, Salt, Sugar.), Bistro Blended Sesame Seed Oil (Canola Oil, Pure Sesame Oil), Garlic, Green Onions, Ginger), Miso butter (Unsalted Butter (Pasteurized Cream, Natural Flavorings.), Light Miso Soybean Paste (Water, Soybeans, Rice, Salt, Alcohol, Vitamin B12. )), Black Pepper, Salt, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.)",16088952,0001-01-01T00:00:00,Beef Tenderloin w/Miso Butter and Chimichurri,19.00,30.7,11.6,1 PLATE,1234.6,Entrees,6.5,ALL DAY,27.3,333,0
90,"Wheat, Soybeans, Gluten",1488,,411.2,2,411.2,"Forbidden Blend Fried Rice (Black, Red, & Brown Rice mix (Steamed Brown Rice (Brown Rice, Water), Forbidden Rice (Water, Black Rice, Ginger, Garlic), Steamed Bhutan Red Rice (Water, Bhutanese Red Rice, Garlic, Ginger)), Yellow Onions, Bistro Blended Sesame Seed Oil (Canola Oil, Pure Sesame Oil), Garlic, Ginger, Lemon Grass, Salt, Black Pepper), Roasted Hoisin Marinated Chicken (Halal Chicken, Hoisin Glaze (Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Honey, Hoisin Sauce (Sugar, Water, Soybeans, Salt, Sweet Potato, Modified Corn Starch, Sesame Seeds, Garlic, Wheat Flour, Chili Pepper, Spices, Caramel Color, Acetic Acid, FD&C Red Color No. 40.), Canola Oil, Cilantro, Garlic, Green Onions, peppercorns, Star Anise)), Charred Bok Choy (Baby Bok Choy, Sweet Chili Sauce (Sugar, Water, Pickled Red Chili, Vinegar, Garlic, Salt, Xanthan Gum (stabilizer).), Rice Vinegar (Rice Vinegar, Invert Sugar, Salt, Diluted with water to 4% acidity), Fair Trade Light Brown Sugar, Pure Sesame Oil, Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.)), Soy Glaze (Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Hoisin Sauce (Sugar, Water, Soybeans, Salt, Sweet Potato, Modified Corn Starch, Sesame Seeds, Garlic, Wheat Flour, Chili Pepper, Spices, Caramel Color, Acetic Acid, FD&C Red Color No. 40.), Garlic, Teriyaki Sauce (Soy Sauce (water, wheat, soybeans, salt, sodium benzoate), Water, Sugar, High Fructose Corn Syrup, Modified Corn Starch, White Distilled Vinegar, Caramel Color, Citric Acid, Ginger, Dehydrated Garlic, Spices. ), Sweet Chili Sauce (Sugar, Water, Pickled Red Chili, Vinegar, Garlic, Salt, Xanthan Gum (stabilizer).), Rice Vinegar (Rice Vinegar, Invert Sugar, Salt, Diluted with water to 4% acidity), Canola Oil, Mirin (Water, Dextrose, Rice, Corn Syrup, Salt), Ginger)",16088953,0001-01-01T00:00:00,Hoisin-Glazed Roasted Chicken,12.00,134.5,21.1,1 PLATE,1727,Entrees,14.4,ALL DAY,40.7,750,0
91,"Eggs, Wheat, Soybeans, Gluten",745,,149,2,149,"Tonkotsu Ramen Broth (Water, Pork Base (pork extract (pork extract, rendered pork fat, salt, mixed tocopherol), sugar, salt, soy sauce (water, wheat, soybeans, salt, alcohol), soybean oil, pork fat (pork fat, mixed tocopherols), chicken fat (chicken fat, extract of rosemary), yeast extract (yeast extract, maltodextrin), food starch modified, hydrolyzed vegetable protein (hydrolyzed soy protein, safflower oil), garlic powder, natural flavor enhancer powder (maltodextrin, soy sauce (soybeans, salt, wheat), salt, yeast extract), vegetable extract (maltodextrin, chinese cabbage extract, salt), ginger powder, sesame oil, caramel color, xanthan gum, citric acid, black pepper.)), Ramen Noodle (Ramen (Wheat Flour, Water, Vital Wheat Gluten, Egg White Powder, Sea Salt, Sodium Carbonate, Potassium Carbonate, Cornstarch, Riboflavin (vitamin B2).)), Spicy Bean Sprouts (Bean Sprouts, Pure Sesame Seed Oil, Sesame Seeds, Seven Pepper Spice (Chili Pepper, Orange Peel, Black Sesame Seed, Seaweed, White Sesame Seed, Japanese Pepper, Ginger.), Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.)), Marinated Pork (Pork, Bistro Marinade (Bistro Blended Sesame Seed Oil (Canola Oil, Pure Sesame Oil), Yellow Onions, Rice Vinegar (Rice Vinegar, Invert Sugar, Salt, Diluted with water to 4% acidity), Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Fair Trade Light Brown Sugar, Garlic, Red Pepper)), Ramen Egg (Cage Free Eggs, Ramen Egg Marinade (Water, Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Mirin (Water, Dextrose, Rice, Corn Syrup, Salt))), Shitake Mushrooms, Red Jalapenos, Green Onions",16088954,0001-01-01T00:00:00,Pork Ramen Soup Bowl,11.00,36.3,4.4,1 BOWL,3028.8,Entrees,4.9,ALL DAY,115.1,158,0
92,"Eggs, Wheat, Soybeans, Gluten",694,,124.6,2,124.6,"Tonkotsu Ramen Broth (Water, Pork Base (pork extract (pork extract, rendered pork fat, salt, mixed tocopherol), sugar, salt, soy sauce (water, wheat, soybeans, salt, alcohol), soybean oil, pork fat (pork fat, mixed tocopherols), chicken fat (chicken fat, extract of rosemary), yeast extract (yeast extract, maltodextrin), food starch modified, hydrolyzed vegetable protein (hydrolyzed soy protein, safflower oil), garlic powder, natural flavor enhancer powder (maltodextrin, soy sauce (soybeans, salt, wheat), salt, yeast extract), vegetable extract (maltodextrin, chinese cabbage extract, salt), ginger powder, sesame oil, caramel color, xanthan gum, citric acid, black pepper.)), Ramen Noodle (Ramen (Wheat Flour, Water, Vital Wheat Gluten, Egg White Powder, Sea Salt, Sodium Carbonate, Potassium Carbonate, Cornstarch, Riboflavin (vitamin B2).)), Spicy Bean Sprouts (Bean Sprouts, Pure Sesame Seed Oil, Sesame Seeds, Seven Pepper Spice (Chili Pepper, Orange Peel, Black Sesame Seed, Seaweed, White Sesame Seed, Japanese Pepper, Ginger.), Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.)), Ramen Egg (Cage Free Eggs, Ramen Egg Marinade (Water, Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Mirin (Water, Dextrose, Rice, Corn Syrup, Salt))), Shitake Mushrooms, Red Jalapenos, Green Onions",16088955,0001-01-01T00:00:00,Ramen Soup Bowl,9.00,28.2,3.9,1 BOWL,2989.4,Entrees,5,ALL DAY,116,138,0
93,"Milk, Fish, Tree Nuts, Soybeans",1050,,71.6,2,71.6,"Taro Potato (Potatoes, Taro, Coconut Milk (Coconut Milk, Water, Stabilizer/Emulsifier(Carboxymethyl Cellulose and/or Polysorbate 60), Thickener(Guar Gum and/or Xanthan Gum), Preservative (Potassium or Sodium Metabisulfite)), Unsalted Butter (Pasteurized Cream, Natural Flavorings.), Salt), Charred Vegetables (Mixed Color Baby Carrots, Snap Peas, Broccolini, Shitake Mushrooms, Bistro Blended Sesame Seed Oil (Canola Oil, Pure Sesame Oil), Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.)), Salmon, Taro Chips (Taro, Canola Fryer Shortening (Canola oil, TBHQ and citric acid added to help preserve freshness, Dimethylpolysiloxane.), Bistro Spice Mix (Salt, Granulated Garlic, Onion Powder, Black Pepper, Cayenne Pepper)), Bistro Blended Sesame Seed Oil (Canola Oil, Pure Sesame Oil), Red Pepper  Miso Sauce (Water, Roasted Red Peppers (Roasted Peppers, Water, Salt, Citric Acid.), Coconut Milk (Coconut Milk, Water, Stabilizer/Emulsifier(Carboxymethyl Cellulose and/or Polysorbate 60), Thickener(Guar Gum and/or Xanthan Gum), Preservative (Potassium or Sodium Metabisulfite)), Light Miso Soybean Paste (Water, Soybeans, Rice, Salt, Alcohol, Vitamin B12. ), Yellow Onions, Garlic), Cilantro Puree (Bistro Blended Sesame Seed Oil (Canola Oil, Pure Sesame Oil), Cilantro, Garlic, Ginger, Salt), Nori Seaweed (Ginger, Water, Salt, Acetic Acid, Citric Acid, Aspartame, Potassium Sorbate, Food Color (red 40).)",16088956,0001-01-01T00:00:00,Sauteed Salmon,16.00,30.9,13.3,1 PLATE,994.5,Entrees,5,ALL DAY,40.7,775,0.2
94,"Tree Nuts, Soybeans",742,,0,2,0,"Forbidden Blend Fried Rice (Black, Red, & Brown Rice mix (Steamed Brown Rice (Brown Rice, Water), Forbidden Rice (Water, Black Rice, Ginger, Garlic), Steamed Bhutan Red Rice (Water, Bhutanese Red Rice, Garlic, Ginger)), Yellow Onions, Bistro Blended Sesame Seed Oil (Canola Oil, Pure Sesame Oil), Garlic, Ginger, Lemon Grass, Salt, Black Pepper), Marinated Tofu (Tofu (Water, Soybeans, Calcium sulfate.), Tofu Sauce (Coconut Milk (Coconut Milk, Water, Stabilizer/Emulsifier(Carboxymethyl Cellulose and/or Polysorbate 60), Thickener(Guar Gum and/or Xanthan Gum), Preservative (Potassium or Sodium Metabisulfite)), Yellow Curry Paste (Garlic, Lemongrass, Salt, Shallot, Galangal, Dried red chili, Coriander seed, Kaffir lime peel, Curry powder, Cumin, Cinnamon, Turmeric, Cardamom, Nutmeg.))), Charred Vegetables (Mixed Color Baby Carrots, Snap Peas, Broccolini, Shitake Mushrooms, Bistro Blended Sesame Seed Oil (Canola Oil, Pure Sesame Oil), Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.)), Yellow Curry Sauce (Coconut Milk (Coconut Milk, Water, Stabilizer/Emulsifier(Carboxymethyl Cellulose and/or Polysorbate 60), Thickener(Guar Gum and/or Xanthan Gum), Preservative (Potassium or Sodium Metabisulfite)), Sweet Chili Sauce (Sugar, Water, Pickled Red Chili, Vinegar, Garlic, Salt, Xanthan Gum (stabilizer).), Yellow Curry Paste (Garlic, Lemongrass, Salt, Shallot, Galangal, Dried red chili, Coriander seed, Kaffir lime peel, Curry powder, Cumin, Cinnamon, Turmeric, Cardamom, Nutmeg.), Lime Juice (Key west lime juice, sodium benzoate.)), Bistro Blended Sesame Seed Oil (Canola Oil, Pure Sesame Oil), Thai Basil",16088957,0001-01-01T00:00:00,Spicy Yellow Curry Seared Tofu,9.00,18.3,14.2,1 PLATE,1151.2,Entrees,3.8,ALL DAY,43.9,515,0.1
95,"Wheat, Soybeans, Gluten",783,,94,2,94,"Udon (Wheat Flour, Food Starch Modified (tapioca), Salt, Gluten, D-Sorbitol, Soybean Oil, Soybean Phospholipid, Polyglycerin, Esters of Fatty Acids.), Chicken Breast, Marinated Pork (Pork, Bistro Marinade (Bistro Blended Sesame Seed Oil (Canola Oil, Pure Sesame Oil), Yellow Onions, Rice Vinegar (Rice Vinegar, Invert Sugar, Salt, Diluted with water to 4% acidity), Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Fair Trade Light Brown Sugar, Garlic, Red Pepper)), Stir Fry Protein Marinade (Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Garlic Chili Sauce (Chili, Salt, Garlic, Distilled Vinegar, Potassium Sorbate & Sodium Bisulfite (preservatives), Xanthan Gum.), Bistro Blended Sesame Seed Oil (Canola Oil, Pure Sesame Oil), Rice Vinegar (Rice Vinegar, Invert Sugar, Salt, Diluted with water to 4% acidity), Ginger, Garlic), Edamame, Sliced Yellow Onion, Red Bell Pepper, Canola Oil, Shitake Mushrooms, Cilantro",16088958,0001-01-01T00:00:00,Stir Fry Pork & Chicken Udon,12.00,51.2,2.8,1 BOWL,981.1,Entrees,4,ALL DAY,81.3,222,0.1
96,"Tree Nuts, Wheat, Soybeans, Gluten",703,,0,2,0,"Udon (Wheat Flour, Food Starch Modified (tapioca), Salt, Gluten, D-Sorbitol, Soybean Oil, Soybean Phospholipid, Polyglycerin, Esters of Fatty Acids.), Marinated Tofu (Tofu (Water, Soybeans, Calcium sulfate.), Tofu Sauce (Coconut Milk (Coconut Milk, Water, Stabilizer/Emulsifier(Carboxymethyl Cellulose and/or Polysorbate 60), Thickener(Guar Gum and/or Xanthan Gum), Preservative (Potassium or Sodium Metabisulfite)), Yellow Curry Paste (Garlic, Lemongrass, Salt, Shallot, Galangal, Dried red chili, Coriander seed, Kaffir lime peel, Curry powder, Cumin, Cinnamon, Turmeric, Cardamom, Nutmeg.))), Stir Fry Protein Marinade (Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Garlic Chili Sauce (Chili, Salt, Garlic, Distilled Vinegar, Potassium Sorbate & Sodium Bisulfite (preservatives), Xanthan Gum.), Bistro Blended Sesame Seed Oil (Canola Oil, Pure Sesame Oil), Rice Vinegar (Rice Vinegar, Invert Sugar, Salt, Diluted with water to 4% acidity), Ginger, Garlic), Edamame, Sliced Yellow Onion, Red Bell Pepper, Canola Oil, Shitake Mushrooms, Green Onions, Cilantro",16088959,0001-01-01T00:00:00,Stir Fry Tofu Udon,12.00,26.7,4.4,1 BOWL,1040.3,Entrees,3.7,ALL DAY,84.5,241,0.1
