,Unnamed: 0,allergens,calories,caloriesFromFat,cholesterol(mg),dateRef,dietaryFiber(g),ingredients,itemID,menuDate,name,price($),protein(g),saturatedFat(g),servingSize,sodium(mg),station,sugars(g),mealType,totalCarbohydrate(g),totalFat(g),transFat(g)
332,380,"Milk, Eggs, Soybeans",700,,231.5,3,231.5,"Roasted Chicken Wings (Halal Chicken Wings, Hot Sauce (Aged Cayenne Red Peppers, Vinegar, Water, Salt, Garlic Powder.), Cajun Seasoning (Salt, Spices, Paprika, Dehydrated Garlic, Dehydrated Onion, Paprika, Turmeric Extracts (color).), Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.)), Carrot and Celery Sticks (Celery, Carrots), Blue Cheese Dressing (Soybean Oil, Water, Distilled Vinegar, Blue Cheese (milk, cheese cultures, salt, enzymes), Salt, Sugar, Egg Yolk, Xantham Gum, Buttermilk Powder, Potassium Sorbate and Sodium Benzoate (preservatives), Lemon Juice Concentrate, Propylene, Glycol Alginate, Dehydrated Garlic, Calcium Disodium EDTA (protect flavor).), Spicy Wing Sauce (Hot Sauce (Aged Cayenne Red Peppers, Vinegar, Water, Salt, Garlic Powder.), Unsalted Butter (Pasteurized Cream, Natural Flavorings.), Garlic), Parsley",16085791,2018-10-16T00:00:00-07:00,Fire Roasted Torrey's Chicken Wings,7.0,35.8,11.8,18 OZ,3008.8,Sliceria by Scholars,4.2,DINNER,10.5,512,0.7
333,381,"Milk, Wheat, Gluten",453,,1.4,3,1.4,"Napoletana Caputo Dough (Caputo Pizza Flour (Wheat flour), Water, Master Poolish (Water, Caputo Pizza Flour (Wheat flour), Active Dry Yeast (Yeast, Sorbitan, Monosterate)), Diastatic Barley Powder Light, Active Dry Yeast (Yeast, Sorbitan, Monosterate), Salt), Spicy Sriracha Marinara (Pizza Sauce (Tomato Puree (Water, Tomato Paste), Less Than 2% of: Salt, Extra Virgin Olive Oil, Dried Onions, Garlic, Spices, Citric Acid.), Sriracha Sauce (Chili, Sugar, Salt, Garlic, Distilled Vinegar, Potassium Sorbate, Sodium Bisulfite, Xanthan Gum.), Garlic, Basil, Oregano), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.), Unsalted Butter (Pasteurized Cream, Natural Flavorings.), Garlic, Red Pepper, Salt, Parmesan Cheese (Parmesan cheese (cultured pasteurized part skim milk, salt, enzymes), powdered cellulose to prevent caking, potassium Sorbate to protect flavor.), Parsley",16085792,2018-10-16T00:00:00-07:00,Garlic Cuscinos (Pillows),2.95,9.4,0.4,1 PORTN,1156.8,Sliceria by Scholars,7.6,DINNER,61.2,163,0
334,382,"Milk, Wheat, Gluten",2592,,153.1,3,153.1,"Napoletana Caputo Dough (Caputo Pizza Flour (Wheat flour), Water, Master Poolish (Water, Caputo Pizza Flour (Wheat flour), Active Dry Yeast (Yeast, Sorbitan, Monosterate)), Diastatic Barley Powder Light, Active Dry Yeast (Yeast, Sorbitan, Monosterate), Salt), Part Skim Mozzarella Cheese (Low-Moisture Part-Skim Mozzarella Cheese (pasteurized milk, skim milk, salt, cultures, enzymes), Powdered Cellulose (prevent caking), Natamycin (preservative).), Pizza Sauce (Tomato Puree (Water, Tomato Paste), Less Than 2% of: Salt, Extra Virgin Olive Oil, Dried Onions, Garlic, Spices, Citric Acid.)",16085723,2018-10-16T00:00:00-07:00,Cheese Pizza,14.95,128.9,30.9,1 PIE,3480.7,Sliceria by Scholars,18.6,LUNCH,365.2,629,0
335,383,"Milk, Wheat, Gluten",2690,,151.9,3,151.9,"Napoletana Caputo Dough (Caputo Pizza Flour (Wheat flour), Water, Master Poolish (Water, Caputo Pizza Flour (Wheat flour), Active Dry Yeast (Yeast, Sorbitan, Monosterate)), Diastatic Barley Powder Light, Active Dry Yeast (Yeast, Sorbitan, Monosterate), Salt), Fresh Mozzarella (Cultured Pasteurized Milk, Vinegar, Enzymes, Salt.), Pizza Sauce (Tomato Puree (Water, Tomato Paste), Less Than 2% of: Salt, Extra Virgin Olive Oil, Dried Onions, Garlic, Spices, Citric Acid.), Basil, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Salt",16085724,2018-10-16T00:00:00-07:00,Margherita,15.95,107.7,37.5,1 PIE,3707.5,Sliceria by Scholars,17,LUNCH,366,821,0
336,384,"Milk, Wheat, Gluten",3496,,351,3,351,"Napoletana Caputo Dough (Caputo Pizza Flour (Wheat flour), Water, Master Poolish (Water, Caputo Pizza Flour (Wheat flour), Active Dry Yeast (Yeast, Sorbitan, Monosterate)), Diastatic Barley Powder Light, Active Dry Yeast (Yeast, Sorbitan, Monosterate), Salt), Part Skim Mozzarella Cheese (Low-Moisture Part-Skim Mozzarella Cheese (pasteurized milk, skim milk, salt, cultures, enzymes), Powdered Cellulose (prevent caking), Natamycin (preservative).), Halal Pepperoni (Beef, Water, Potato Starch, Salt, Spices (Ground Paprika, Garlic Powder, Paprika Extracts), Sodium Phosphates, Dextrose Sodium Erythorbate, Natural Flavoring, Sodium Nitrite.), Spicy Sriracha Marinara (Pizza Sauce (Tomato Puree (Water, Tomato Paste), Less Than 2% of: Salt, Extra Virgin Olive Oil, Dried Onions, Garlic, Spices, Citric Acid.), Sriracha Sauce (Chili, Sugar, Salt, Garlic, Distilled Vinegar, Potassium Sorbate, Sodium Bisulfite, Xanthan Gum.), Garlic, Basil, Oregano), Parmesan Cheese (Parmesan cheese (cultured pasteurized part skim milk, salt, enzymes), powdered cellulose to prevent caking, potassium Sorbate to protect flavor.)",16085725,2018-10-16T00:00:00-07:00,Pepperoni Pizza,17.95,174.4,59.9,1 PIE,7314.7,Sliceria by Scholars,16.8,LUNCH,362,1350,2.8
337,385,"Milk, Wheat, Gluten",3053,,283.7,3,283.7,"Napoletana Caputo Dough (Caputo Pizza Flour (Wheat flour), Water, Master Poolish (Water, Caputo Pizza Flour (Wheat flour), Active Dry Yeast (Yeast, Sorbitan, Monosterate)), Diastatic Barley Powder Light, Active Dry Yeast (Yeast, Sorbitan, Monosterate), Salt), Roasted Chimichurri Beef (Ground Beef, Chimichurri Sauce (Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Garlic, Red Wine Vinegar (Red Wine Vinegar, Water, Potassium Metabisulfite.), Parsley, Red Onion, Lemon, Oregano, Salt, Black Pepper), Salt, White Pepper), Part Skim Mozzarella Cheese (Low-Moisture Part-Skim Mozzarella Cheese (pasteurized milk, skim milk, salt, cultures, enzymes), Powdered Cellulose (prevent caking), Natamycin (preservative).), Spicy Sriracha Marinara (Pizza Sauce (Tomato Puree (Water, Tomato Paste), Less Than 2% of: Salt, Extra Virgin Olive Oil, Dried Onions, Garlic, Spices, Citric Acid.), Sriracha Sauce (Chili, Sugar, Salt, Garlic, Distilled Vinegar, Potassium Sorbate, Sodium Bisulfite, Xanthan Gum.), Garlic, Basil, Oregano), Red Onion, Mini Sweet Peppers, Serrano Peppers, Green Onions, Tomatoes",16085726,2018-10-16T00:00:00-07:00,Southwest,17.95,168,40.2,1 PIE,4304.1,Sliceria by Scholars,24.3,LUNCH,377.3,879,1.6
338,386,"Milk, Wheat, Gluten",2446,,161.8,3,161.8,"Wheat Dough (Water, Caputo Pizza Flour (Wheat flour), Whole Wheat Flour, Master Poolish (Water, Caputo Pizza Flour (Wheat flour), Active Dry Yeast (Yeast, Sorbitan, Monosterate)), Diastatic Barley Powder Light, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Active Dry Yeast (Yeast, Sorbitan, Monosterate), Salt), Part Skim Mozzarella Cheese (Low-Moisture Part-Skim Mozzarella Cheese (pasteurized milk, skim milk, salt, cultures, enzymes), Powdered Cellulose (prevent caking), Natamycin (preservative).), Cauliflower White (Water, Cauliflower, Garlic, Heavy Cream (Milk, Carrageenan, Mono- and Diglycerides, Polysorbate 80), Salt, White Pepper, Thyme), Artichoke (Quartered Artichoke Heats, Salt, Water, Citric Acid.), Squash, Zucchini, Roasted Eggplant (Eggplant, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Garlic, Salt, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Whole Leaf Thyme, White Pepper), Mini Sweet Peppers, Basil, Garlic, Tomatoes",16085727,2018-10-16T00:00:00-07:00,Vegetarian,17.95,131.3,33.7,1 PIE,3668.8,Sliceria by Scholars,12.1,LUNCH,326.1,690,0
339,387,"Milk, Wheat, Gluten",2592,,153.1,3,153.1,"Napoletana Caputo Dough (Caputo Pizza Flour (Wheat flour), Water, Master Poolish (Water, Caputo Pizza Flour (Wheat flour), Active Dry Yeast (Yeast, Sorbitan, Monosterate)), Diastatic Barley Powder Light, Active Dry Yeast (Yeast, Sorbitan, Monosterate), Salt), Part Skim Mozzarella Cheese (Low-Moisture Part-Skim Mozzarella Cheese (pasteurized milk, skim milk, salt, cultures, enzymes), Powdered Cellulose (prevent caking), Natamycin (preservative).), Pizza Sauce (Tomato Puree (Water, Tomato Paste), Less Than 2% of: Salt, Extra Virgin Olive Oil, Dried Onions, Garlic, Spices, Citric Acid.)",16085793,2018-10-16T00:00:00-07:00,Cheese Pizza,14.95,128.9,30.9,1 PIE,3480.7,Sliceria by Scholars,18.6,DINNER,365.2,629,0
340,388,"Milk, Wheat, Gluten",2690,,151.9,3,151.9,"Napoletana Caputo Dough (Caputo Pizza Flour (Wheat flour), Water, Master Poolish (Water, Caputo Pizza Flour (Wheat flour), Active Dry Yeast (Yeast, Sorbitan, Monosterate)), Diastatic Barley Powder Light, Active Dry Yeast (Yeast, Sorbitan, Monosterate), Salt), Fresh Mozzarella (Cultured Pasteurized Milk, Vinegar, Enzymes, Salt.), Pizza Sauce (Tomato Puree (Water, Tomato Paste), Less Than 2% of: Salt, Extra Virgin Olive Oil, Dried Onions, Garlic, Spices, Citric Acid.), Basil, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Salt",16085794,2018-10-16T00:00:00-07:00,Margherita,15.95,107.7,37.5,1 PIE,3707.5,Sliceria by Scholars,17,DINNER,366,821,0
341,389,"Milk, Wheat, Gluten",3496,,351,3,351,"Napoletana Caputo Dough (Caputo Pizza Flour (Wheat flour), Water, Master Poolish (Water, Caputo Pizza Flour (Wheat flour), Active Dry Yeast (Yeast, Sorbitan, Monosterate)), Diastatic Barley Powder Light, Active Dry Yeast (Yeast, Sorbitan, Monosterate), Salt), Part Skim Mozzarella Cheese (Low-Moisture Part-Skim Mozzarella Cheese (pasteurized milk, skim milk, salt, cultures, enzymes), Powdered Cellulose (prevent caking), Natamycin (preservative).), Halal Pepperoni (Beef, Water, Potato Starch, Salt, Spices (Ground Paprika, Garlic Powder, Paprika Extracts), Sodium Phosphates, Dextrose Sodium Erythorbate, Natural Flavoring, Sodium Nitrite.), Spicy Sriracha Marinara (Pizza Sauce (Tomato Puree (Water, Tomato Paste), Less Than 2% of: Salt, Extra Virgin Olive Oil, Dried Onions, Garlic, Spices, Citric Acid.), Sriracha Sauce (Chili, Sugar, Salt, Garlic, Distilled Vinegar, Potassium Sorbate, Sodium Bisulfite, Xanthan Gum.), Garlic, Basil, Oregano), Parmesan Cheese (Parmesan cheese (cultured pasteurized part skim milk, salt, enzymes), powdered cellulose to prevent caking, potassium Sorbate to protect flavor.)",16085795,2018-10-16T00:00:00-07:00,Pepperoni Pizza,17.95,174.4,59.9,1 PIE,7314.7,Sliceria by Scholars,16.8,DINNER,362,1350,2.8
342,390,"Milk, Wheat, Gluten",3053,,283.7,3,283.7,"Napoletana Caputo Dough (Caputo Pizza Flour (Wheat flour), Water, Master Poolish (Water, Caputo Pizza Flour (Wheat flour), Active Dry Yeast (Yeast, Sorbitan, Monosterate)), Diastatic Barley Powder Light, Active Dry Yeast (Yeast, Sorbitan, Monosterate), Salt), Roasted Chimichurri Beef (Ground Beef, Chimichurri Sauce (Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Garlic, Red Wine Vinegar (Red Wine Vinegar, Water, Potassium Metabisulfite.), Parsley, Red Onion, Lemon, Oregano, Salt, Black Pepper), Salt, White Pepper), Part Skim Mozzarella Cheese (Low-Moisture Part-Skim Mozzarella Cheese (pasteurized milk, skim milk, salt, cultures, enzymes), Powdered Cellulose (prevent caking), Natamycin (preservative).), Spicy Sriracha Marinara (Pizza Sauce (Tomato Puree (Water, Tomato Paste), Less Than 2% of: Salt, Extra Virgin Olive Oil, Dried Onions, Garlic, Spices, Citric Acid.), Sriracha Sauce (Chili, Sugar, Salt, Garlic, Distilled Vinegar, Potassium Sorbate, Sodium Bisulfite, Xanthan Gum.), Garlic, Basil, Oregano), Red Onion, Mini Sweet Peppers, Serrano Peppers, Green Onions, Tomatoes",16085796,2018-10-16T00:00:00-07:00,Southwest,17.95,168,40.2,1 PIE,4304.1,Sliceria by Scholars,24.3,DINNER,377.3,879,1.6
343,391,"Milk, Wheat, Gluten",2446,,161.8,3,161.8,"Wheat Dough (Water, Caputo Pizza Flour (Wheat flour), Whole Wheat Flour, Master Poolish (Water, Caputo Pizza Flour (Wheat flour), Active Dry Yeast (Yeast, Sorbitan, Monosterate)), Diastatic Barley Powder Light, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Active Dry Yeast (Yeast, Sorbitan, Monosterate), Salt), Part Skim Mozzarella Cheese (Low-Moisture Part-Skim Mozzarella Cheese (pasteurized milk, skim milk, salt, cultures, enzymes), Powdered Cellulose (prevent caking), Natamycin (preservative).), Cauliflower White (Water, Cauliflower, Garlic, Heavy Cream (Milk, Carrageenan, Mono- and Diglycerides, Polysorbate 80), Salt, White Pepper, Thyme), Artichoke (Quartered Artichoke Heats, Salt, Water, Citric Acid.), Squash, Zucchini, Roasted Eggplant (Eggplant, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Garlic, Salt, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Whole Leaf Thyme, White Pepper), Mini Sweet Peppers, Basil, Garlic, Tomatoes",16085797,2018-10-16T00:00:00-07:00,Vegetarian,17.95,131.3,33.7,1 PIE,3668.8,Sliceria by Scholars,12.1,DINNER,326.1,690,0
344,392,,506,,146.2,3,146.2,"Rotisserie Chicken (Kosher Chicken, Rotisserie International Spice Rub (Salt, Garlic Powder, Ground Ginger, Chili Powder, Chinese 5 Spice (Anise, Cinnamon, Star Anise, Cloves, Ginger.), Ground Cinnamon, White Pepper, Ground Nutmeg, Ground Cloves)), Aji Sauce (Yellow Onions, Lime Juice (Key west lime juice, sodium benzoate.), Rice Vinegar (Rice Vinegar, Invert Sugar, Salt, Diluted with water to 4% acidity), Cilantro, Green Onions, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Jalapenos, Salt, White Pepper)",16085728,2018-10-16T00:00:00-07:00,Pollo a la Brasa con Aji,6.0,47.4,7.2,8 OZ,1500.8,Spice Station,1.6,LUNCH,15,261,0
345,393,Fish,262,,52,3,52,"Atlantic Salmon, Salsa de Escabeche (Sliced Olives (Ripe Olives, Water, Salt, Ferrous Gluconate (to stabilize color).), Red Bell Pepper, Green Bell Pepper, Yellow Onions, Rice Vinegar (Rice Vinegar, Invert Sugar, Salt, Diluted with water to 4% acidity), Apple Cider Vinegar, Lemon, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Garlic, Cornstarch Slurry (Water, Corn Starch), Salt, White Pepper, Red Pepper, Oregano, Bay Leaves), Tajin Spice Rub (Tajin Seasoning, Salt, White Pepper)",16085729,2018-10-16T00:00:00-07:00,Salmon Escabeche,8.5,19.8,3.2,5 OZ,2296.5,Spice Station,1.1,LUNCH,3.9,147,0
346,394,,506,,146.2,3,146.2,"Rotisserie Chicken (Kosher Chicken, Rotisserie International Spice Rub (Salt, Garlic Powder, Ground Ginger, Chili Powder, Chinese 5 Spice (Anise, Cinnamon, Star Anise, Cloves, Ginger.), Ground Cinnamon, White Pepper, Ground Nutmeg, Ground Cloves)), Aji Sauce (Yellow Onions, Lime Juice (Key west lime juice, sodium benzoate.), Rice Vinegar (Rice Vinegar, Invert Sugar, Salt, Diluted with water to 4% acidity), Cilantro, Green Onions, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Jalapenos, Salt, White Pepper)",16085798,2018-10-16T00:00:00-07:00,Pollo a la Brasa con Aji,6.0,47.4,7.2,8 OZ,1500.8,Spice Station,1.6,DINNER,15,261,0
347,395,Fish,262,,52,3,52,"Atlantic Salmon, Salsa de Escabeche (Sliced Olives (Ripe Olives, Water, Salt, Ferrous Gluconate (to stabilize color).), Red Bell Pepper, Green Bell Pepper, Yellow Onions, Rice Vinegar (Rice Vinegar, Invert Sugar, Salt, Diluted with water to 4% acidity), Apple Cider Vinegar, Lemon, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Garlic, Cornstarch Slurry (Water, Corn Starch), Salt, White Pepper, Red Pepper, Oregano, Bay Leaves), Tajin Spice Rub (Tajin Seasoning, Salt, White Pepper)",16085799,2018-10-16T00:00:00-07:00,Salmon Escabeche,8.5,19.8,3.2,5 OZ,2296.5,Spice Station,1.1,DINNER,3.9,147,0
348,396,,42,,0,3,0,"Okra, Crushed Tomatoes (Vine-Ripened Unpeeled Tomatoes, Tomato Puree, 2% or Less of: Salt, Citric Acid.), Carrots, Red Onion, Water, Celery, Salt, Garlic, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Black Pepper",16085730,2018-10-16T00:00:00-07:00,African Style Stewed Okra and Tomato,2.0,1.9,0.1,4 OZ,354.8,Spice Station,2.9,LUNCH,8.4,8,0
349,397,Eggs,125,,44.7,3,44.7,"Butternut Squash, Spinach, Craisins (Cranberries, Sugar, Citric Acid, Elderberry Juice Concentrate, Sunflower Oil.), Cage Free Eggs, Adobo Spice Rub (Paprika, Salt, Ground Cumin, Onion Powder, Mexican Oregano, Chili Powder, Garlic Powder, White Pepper), Parsley, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), White Pepper",16085731,2018-10-16T00:00:00-07:00,Butternut Squash & Spinach Fritters,2.0,3.7,0.7,4 OZ,446.1,Spice Station,9.3,LUNCH,19,43,0
350,398,,71,,0,3,0,"Squash, Zucchini, Yellow Corn (Corn), Red Onion, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Garlic, Cilantro, Salt, White Pepper",16085732,2018-10-16T00:00:00-07:00,Calabacitas con Maize,2.0,1.6,0.4,4 OZ,206.1,Spice Station,2.9,LUNCH,8.2,39,0
351,399,Soybeans,166,,0,3,0,"Steamed Brown Rice (Brown Rice, Water), Soyrizo (Water, textured soy protein (soy flour) distilled vinegar, seasoning blend (paprika, crushed chili, oregano, cumin, salt, ancho chili, dehydrated garlic, dehydrated onion), soybean oil, caramel color, salt, xanthan gum, extractives of paprika (for color).), Tomatoes, Yellow Corn (Corn), Yellow Onions, Lime Juice (Key west lime juice, sodium benzoate.), Cilantro, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Garlic, Salt, Ground Cumin, White Pepper",16085733,2018-10-16T00:00:00-07:00,Soyrizo Rice Casserole,2.0,6,0.6,4 OZ,287,Spice Station,2.5,LUNCH,19.3,74,0
352,400,,115,,0,3,0,"Spiced Root Vegetables (Carrots, Yams, Potatoes, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Salt, Thyme, Ground Cinnamon, White Pepper, Cardamom), Pasilla-Poblano Peppers, Yellow Onions, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Green Onions, Garlic, Salt, White Pepper",16085734,2018-10-16T00:00:00-07:00,Yucatan Roasted Potatoes,2.0,1.5,0.5,4 OZ,423.8,Spice Station,3,LUNCH,12.5,65,0
353,401,,42,,0,3,0,"Okra, Crushed Tomatoes (Vine-Ripened Unpeeled Tomatoes, Tomato Puree, 2% or Less of: Salt, Citric Acid.), Carrots, Red Onion, Water, Celery, Salt, Garlic, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Black Pepper",16085800,2018-10-16T00:00:00-07:00,African Style Stewed Okra and Tomato,2.0,1.9,0.1,4 OZ,354.8,Spice Station,2.9,DINNER,8.4,8,0
354,402,Eggs,125,,44.7,3,44.7,"Butternut Squash, Spinach, Craisins (Cranberries, Sugar, Citric Acid, Elderberry Juice Concentrate, Sunflower Oil.), Cage Free Eggs, Adobo Spice Rub (Paprika, Salt, Ground Cumin, Onion Powder, Mexican Oregano, Chili Powder, Garlic Powder, White Pepper), Parsley, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), White Pepper",16085801,2018-10-16T00:00:00-07:00,Butternut Squash & Spinach Fritters,2.0,3.7,0.7,4 OZ,446.1,Spice Station,9.3,DINNER,19,43,0
355,403,,71,,0,3,0,"Squash, Zucchini, Yellow Corn (Corn), Red Onion, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Garlic, Cilantro, Salt, White Pepper",16085802,2018-10-16T00:00:00-07:00,Calabacitas con Maize,2.0,1.6,0.4,4 OZ,206.1,Spice Station,2.9,DINNER,8.2,39,0
356,404,Soybeans,166,,0,3,0,"Steamed Brown Rice (Brown Rice, Water), Soyrizo (Water, textured soy protein (soy flour) distilled vinegar, seasoning blend (paprika, crushed chili, oregano, cumin, salt, ancho chili, dehydrated garlic, dehydrated onion), soybean oil, caramel color, salt, xanthan gum, extractives of paprika (for color).), Tomatoes, Yellow Corn (Corn), Yellow Onions, Lime Juice (Key west lime juice, sodium benzoate.), Cilantro, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Garlic, Salt, Ground Cumin, White Pepper",16085803,2018-10-16T00:00:00-07:00,Soyrizo Rice Casserole,2.0,6,0.6,4 OZ,287,Spice Station,2.5,DINNER,19.3,74,0
357,405,,115,,0,3,0,"Spiced Root Vegetables (Carrots, Yams, Potatoes, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Salt, Thyme, Ground Cinnamon, White Pepper, Cardamom), Pasilla-Poblano Peppers, Yellow Onions, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Green Onions, Garlic, Salt, White Pepper",16085804,2018-10-16T00:00:00-07:00,Yucatan Roasted Potatoes,2.0,1.5,0.5,4 OZ,423.8,Spice Station,3,DINNER,12.5,65,0
358,406,Eggs,146,,356,3,356,"Eggs (Cage Free Whole Eggs, Citric Acid, 0.15% water, Xanthan Gum, Guar Gum, Nisin.), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)",16085662,2018-10-16T00:00:00-07:00,Cage Free Scrambled Eggs,1.25,11,2.5,3 OZ,248,Spice Station,0.8,BREAKFAST,0.8,103,0
359,407,"Eggs, Soybeans",275,,64.9,3,64.9,"Oatmeal Pancakes (Apple Juice, Plain Soy Milk (Natural Soy Milk (filtered water, whole soybeans), Natural Evaporated Cane Sugar.), Gluten Free Rolled Oats, Cage Free Eggs, Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.), Brown Sugar, Baking Powder, Baking Soda, Salt, Ground Cinnamon), Apple Raisin Compote (Granny Smith Apples, Seedless Raisins (Raisins, contains less than 2% vegetable oil (sunflower and/or palm oil).), Brown Sugar, Apple Juice, Lemon, Margarine (Vegetable Oil Blend (Soybean Oil, Palm Oil, Palm Kernel Oil), Water, Salt, Soybean Lecithin (Soy) and Vegetable Mono & Diglycerides. Potassium Sorbate and Citric Acid added as preservatives. Colored with Beta Carotene. Artificial Butter Flavor. Vitamin A Palmitate added. ), Ground Cinnamon)",16085663,2018-10-16T00:00:00-07:00,Oatmeal Pancakes with Apple Raisin Compote,2.95,4.7,0.7,1 PORTN,569.5,Spice Station,28.4,BREAKFAST,37.2,116,0.2
360,408,Eggs,124,,211,3,211,"Crushed Tomatoes (Vine-Ripened Unpeeled Tomatoes, Tomato Puree, 2% or Less of: Salt, Citric Acid.), Cage Free Eggs, Mini Sweet Peppers, Yellow Onions, Green Onions, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Salt, Ground Cumin, Garlic, Paprika, White Pepper",16085664,2018-10-16T00:00:00-07:00,Shakshuka Eggs,1.95,8,1.7,1 PORTN,425.2,Spice Station,4.7,BREAKFAST,8,68,0
