,Unnamed: 0,allergens,calories,caloriesFromFat,cholesterol(mg),dateRef,dietaryFiber(g),ingredients,itemID,menuDate,name,price($),protein(g),saturatedFat(g),servingSize,sodium(mg),station,sugars(g),mealType,totalCarbohydrate(g),totalFat(g),transFat(g)
63,63,"Wheat, Soybeans, Gluten",510,,0.6,3,0.6,"Vegan egg substitute (Water, Mung Bean Protein Isolate, Expeller-Pressed Canola Oil, Contains less than 2% of Calcium Citrate, Enzyme, Gellan Gum, Natural Carrot Extractives (color), Natural Flavors, Natural Turmeric Extractives (color), Onion Puree, Salt, Soy Lecithin, Sugar, Tetrasodium Pyrophosphate, Preservatives (Nisin, Potassium Sorbate).), Avocado Cilantro Dressing (Tofu, Avocado, Cilantro, Water, Limes, Green Onions, Agave (100% pure organic agave nectar), Garlic, Salt), Italian Grain Sausage (filtered water, vital wheat gluten, expeller pressed safflower oil, eggplant, onions, yeast extract, kosher red wine (red wine, salt) garlic, barley malt, onion powder, dried red bell pepper, fennel seed, granulated garlic, sea salt and spices. Made in a facility that processes tree nuts.), Avocado, Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.), Tomatoes, Vegan Cheese (Filtered water, tapioca and/or arrowroot flours, non-GMO expeller pressed canola and/or non-GMO expeller pressed safflower oil, coconut oil, pea protein, salt, inactive yeast, vegan natural flavors, vegetable glycerin, xanthan gum, citric acid (for flavor), annatto. Natural or organic ingredients. Free of 8 top allergens), Red Bell Pepper, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Yellow Onions, Green Bell Pepper, Kale, Cilantro",16089305,0001-01-01T00:00:00,Vegan Frittata Cup,6.0,19.6,2.8,1 EACH,680.3,Breakfast,2.3,BREAKFAST,11.4,386,0
64,64,Tree Nuts,113,,0,3,0,"Hash Browns (Potatoes. Contains 2% or less of Dextrose, Sodium Acid Pyrophsophate to maintain color.), Vegan Cheese Sauce (Cashew Sauce Base (Water, Nutritional Yeast  (Dried yeast, niacin, pyridoxine hydrochloride (B6), riboflavin (B2), thiamin hydrochloride (B1), folic acid, Vitamin B12 ), Cashews, Garlic, Dijon Mustard (Black Mustard Seeds, Water, Vinegar, White Wine, Salt, Sulfites.), Curry Powder (Spices, Turmeric (color), Salt, Red Pepper, Spice Extract.), Cayenne Pepper), Vegan Cheese (Filtered water, tapioca and/or arrowroot flours, non-GMO expeller pressed canola and/or non-GMO expeller pressed safflower oil, coconut oil, pea protein, salt, inactive yeast, vegan natural flavors, vegetable glycerin, xanthan gum, citric acid (for flavor), annatto. Natural or organic ingredients. Free of 8 top allergens), Vegetable Stock (Water, Vegetable Base (Vegetables (onions, celery, carrots), Maltodextrin, Sugar, Autolyzed Yeast Extract, Onion Powder, Salt, Water, Corn Oil, Potassium Chloride, Carrot Powder, Modified Tapioca Starch, Carrot Juice Concentrate, Tomato Paste, Garlic Powder, Disodium Guanylate (flavor), Disodium Inosinate (flavor), Natural Flavor, Potassium Sorbate (protect quality), Citric Acid, Paprika Extracts (color).))), Red Bell Pepper, Yellow Onions, Spinach, Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.), Nutritional Yeast  (Dried yeast, niacin, pyridoxine hydrochloride (B6), riboflavin (B2), thiamin hydrochloride (B1), folic acid, Vitamin B12 ), Salt, Paprika, Black Pepper",16089306,0001-01-01T00:00:00,Vegan Hash Brown Casserole,2.0,4.2,0.5,4 OZ,337.5,Breakfast,1.3,BREAKFAST,14.9,41,0
65,65,"Wheat, Gluten",217,,1.8,3,1.8,"Italian Grain Sausage (filtered water, vital wheat gluten, expeller pressed safflower oil, eggplant, onions, yeast extract, kosher red wine (red wine, salt) garlic, barley malt, onion powder, dried red bell pepper, fennel seed, granulated garlic, sea salt and spices. Made in a facility that processes tree nuts.), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)",16089307,0001-01-01T00:00:00,Vegan Italian Sausage,2.5,23.4,1,3 OZ,608.7,Breakfast,1.5,BREAKFAST,8,91,0
66,66,"Soybeans, Gluten",396,,0,3,0,"Vegan Oatmeal Pancakes (Plain Soy Milk (Natural Soy Milk (filtered water, whole soybeans), Natural Evaporated Cane Sugar.), Rolled Oats, Water, Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.), Brown Sugar, Flax Meal, Baking Powder, Baking Soda, Salt, Ground Cinnamon), Apple Raisin Compote (Granny Smith Apples, Seedless Raisins (Raisins, contains less than 2% vegetable oil (sunflower and/or palm oil).), Brown Sugar, Apple Juice, Lemon, Margarine (Vegetable Oil Blend (Soybean Oil, Palm Oil, Palm Kernel Oil), Water, Salt, Soybean Lecithin (Soy) and Vegetable Mono & Diglycerides. Potassium Sorbate and Citric Acid added as preservatives. Colored with Beta Carotene. Artificial Butter Flavor. Vitamin A Palmitate added. ), Ground Cinnamon)",16089308,0001-01-01T00:00:00,Vegan Oat Pancakes with Apple Raisin Compote,3.0,8.4,0.6,1 PORTN,413.6,Breakfast,31.4,BREAKFAST,59.3,138,0.2
67,67,,142,,0,3,0,"Carrots, Red Beets, Granny Smith Apples, Ice",16089309,0001-01-01T00:00:00,ABC Juice,5.0,3.1,0.1,16 OZ,169.3,Smoothies & Juices,22.3,BREAKFAST,34,6,0
68,68,,186,,0,3,0,Carrots,16089310,0001-01-01T00:00:00,Carrot Juice,5.0,4.2,0.2,16 OZ,313,Smoothies & Juices,21.5,BREAKFAST,43.5,10,0
69,69,,234,,0,3,0,"Carrots, Granny Smith Apples, Ice, Ginger",16089311,0001-01-01T00:00:00,Carrot-Apple-Ginger Juice,5.0,4.5,0.2,16 OZ,315.9,Smoothies & Juices,30.8,BREAKFAST,56.2,11,0
70,70,Soybeans,148,,0,3,0,"Roma Tomatoes, Frozen Strawberries, Ice, Broccoli, Roots Smoothie Base (Silk Milk (Soymilk (Filtered Water, Soybeans), Cane Sugar, Contains 2% or less of: Vitamin and Mineral Blend (Tricalcium Phosphate, Calcium Carbonate, Vitamin A Palmitate, Vitamin D2, Riboflavin [B2], Vitamin B12), Sea Salt, Natural Flavor, Gellan Gum.  ), Tofu (Water, Soybean, Nigari, Calcium Sulfate.), Agave (100% pure organic agave nectar)), Blueberries",16089312,0001-01-01T00:00:00,Fern Creek Smoothie,6.0,6.5,0.1,16 OZL,45.3,Smoothies & Juices,17.2,BREAKFAST,29.1,22,0
71,71,Tree Nuts,519,,0,3,0,"Banana, Frozen Strawberries, Pineapple, Coconut Milk (Coconut Milk, Water, Stabilizer/Emulsifier(Carboxymethyl Cellulose and/or Polysorbate 60), Thickener(Guar Gum and/or Xanthan Gum), Preservative (Potassium or Sodium Metabisulfite)), Ice, Limes",16089313,0001-01-01T00:00:00,Island Flavor Smoothie,6.0,5.8,21.5,16 OZ,21.9,Smoothies & Juices,44.1,BREAKFAST,80.2,225,0
72,72,,106,,0,3,0,"Water, Mango, Pineapple, Agave (100% pure organic agave nectar), Chia Seeds Paste (Water, Organic Chia Seeds)",16089314,0001-01-01T00:00:00,Pineapple Mango Chiller,3.5,1.4,0.1,16 OZL,19,Smoothies & Juices,15.6,BREAKFAST,24.8,10,0
73,73,,130,,0,3,0,"Ice, Mango, Red Bell Pepper, Frozen Strawberries, Carrot Juice, Orange Juice, Cayenne Pepper",16089315,0001-01-01T00:00:00,The Redwood Smoothie,6.0,2.5,0.2,16 OZL,18.6,Smoothies & Juices,21.1,BREAKFAST,30.7,10,0
74,74,,147,,0,3,0,"Ice, Banana, Frozen Strawberries, Organic Spinach, Green Kale, Carrot Juice, Orange Juice",16089316,0001-01-01T00:00:00,Tioga Pass Smoothie,6.0,4.7,0.2,15 OZL,77.3,Smoothies & Juices,14.5,BREAKFAST,34.8,9,0
75,75,"Wheat, Soybeans, Gluten",533,,0,3,0,"Hetchy Edamame Sauce (Crushed Tomatoes (Vine-Ripened Unpeeled Tomatoes, Tomato Puree, 2% or Less of: Salt, Citric Acid.), Edamame, Tomatoes, Vegetable Stock (Water, Vegetable Base (Vegetables (onions, celery, carrots), Maltodextrin, Sugar, Autolyzed Yeast Extract, Onion Powder, Salt, Water, Corn Oil, Potassium Chloride, Carrot Powder, Modified Tapioca Starch, Carrot Juice Concentrate, Tomato Paste, Garlic Powder, Disodium Guanylate (flavor), Disodium Inosinate (flavor), Natural Flavor, Potassium Sorbate (protect quality), Citric Acid, Paprika Extracts (color).)), Basil, Mushrooms, Sauterne Cooking Wine (Sauterne Wine, Salt, Potassium Sorbate, Potassium Metabisulfite.), Garlic, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.)), Gnocchi Potato Dumpling (Flour (Bleached Wheat Flour, Malted Barley Flour, Niacin, Iron, Thiamin Mononitrate, Riboflavin, Folic Acid.), Potatoes, Parsley), Organic Spinach, Basil, White Pepper, Salt",16089317,0001-01-01T00:00:00,Hetch Hetchy,6.0,20.8,0.3,1 EACH,339.3,Root Sum,9.1,LUNCH,103.2,40,0
76,76,"Wheat, Soybeans, Gluten",347,,0,3,0,"Mashed Garnet Yam (Yams, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Salt, Black Pepper), Jamaican Jerk Patty (Dark Red Kidney Beans (Dark Red Kidney Beans, Water, Salt, Sugar, Calcium Chloride, Disodium EDTA (color retention).), Roots Veggie Stock (Water, Broccoli, Carrots, Tomatoes, Yellow Onions, Yellow Onions, Portabella Mushroom, Green Kale, Salt, White Pepper, Whole Leaf Thyme, Bay Leaves, Basil), Roots Veggie Stock (Water, Broccoli, Carrots, Tomatoes, Yellow Onions, Yellow Onions, Portabella Mushroom, Green Kale, Salt, White Pepper, Whole Leaf Thyme, Bay Leaves, Basil), Bob's Red Mill Cracked Freekeh (Organic Roasted Green Whole Wheat.), Red Quinoa, Rolled Oats, Agave (100% pure organic agave nectar), Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Ginger, Salt, Ground Cinnamon, Black Pepper, Limes, Whole Leaf Thyme, Jalapenos, Garlic, Ground Nutmeg), Cilantro Lime Slaw (Cabbage, Cilantro, Limes, Carrots, Green Onions)",16089318,0001-01-01T00:00:00,Jamaican Jerk,6.0,11.7,0.7,1 EACH,1109.8,Root Sum,11.3,LUNCH,63.7,54,0
77,77,"Tree Nuts, Wheat, Soybeans, Gluten",499,,1.4,3,1.4,"Squash Noodle Spaghetti (Zucchini, Squash, Carrots, Red Bell Pepper), Vegan Portobello ""Meatballs"" (Roots Veggie Stock (Water, Broccoli, Carrots, Tomatoes, Yellow Onions, Yellow Onions, Portabella Mushroom, Green Kale, Salt, White Pepper, Whole Leaf Thyme, Bay Leaves, Basil), Bread Crumbs (Bleached Wheat Flour, Yeast, Sugar, Salt, Soybean Oil.), Portabella Mushroom, Mushrooms, Tofu, Carrots, Red Bell Pepper, Bob's Red Mill Cracked Freekeh (Organic Roasted Green Whole Wheat.), Garlic, Salt, Fennel, Black Pepper, Yellow Onions, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Silk Milk (Soymilk (Filtered Water, Soybeans), Cane Sugar, Contains 2% or less of: Vitamin and Mineral Blend (Tricalcium Phosphate, Calcium Carbonate, Vitamin A Palmitate, Vitamin D2, Riboflavin [B2], Vitamin B12), Sea Salt, Natural Flavor, Gellan Gum.  ), Parsley), Marinara Sauce (Marinara Sauce (Tomato Puree (Water, Tomato Paste), Tomatoes, Onions, Less than 2% of: Brown Sugar, Extra Virgin Olive Oil, Salt, Citric Acid, Basil, Garlic Powder, Dried Oregano, Onion Powder, Natural Flavor, Black Pepper, Dried Parsley, Ground Fennel, Ground Savory, Ground Thyme, Calcium Chloride. Kosher.), Roma Tomatoes, Burgundy Cooking Wine (Wine, Salt, 1% or Less of: Malic Acid, Potassium Metabisulfite (preservative).), Yellow Onions, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Garlic, Salt, Black Pepper, Bay Leaves), Vegan ""Parmesan"" (Cashews, Walnut Halves and Pieces, Nutritional Yeast  (Dried yeast, niacin, pyridoxine hydrochloride (B6), riboflavin (B2), thiamin hydrochloride (B1), folic acid, Vitamin B12 ), Salt, Garlic Powder), Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Basil, Garlic",16089319,0001-01-01T00:00:00,North Dome Climber,7.0,17.1,1.3,1 PORTN,1498.6,Root Sum,13.6,LUNCH,78.2,119,0
78,78,Soybeans,762,,0,3,0,"Cilantro Rice (Brown Rice, Vegetable Stock (Water, Vegetable Base (Vegetables (onions, celery, carrots), Maltodextrin, Sugar, Autolyzed Yeast Extract, Onion Powder, Salt, Water, Corn Oil, Potassium Chloride, Carrot Powder, Modified Tapioca Starch, Carrot Juice Concentrate, Tomato Paste, Garlic Powder, Disodium Guanylate (flavor), Disodium Inosinate (flavor), Natural Flavor, Potassium Sorbate (protect quality), Citric Acid, Paprika Extracts (color).)), Yellow Onions, Cilantro), Ancho Enchilada Sauce (Enchilada Sauce (Water, Red Chiles, Modified Food Starch, Dehydrated California Chile Pods, Soybean Oil, Salt, Distilled Vinegar, Dehydrated Pasilla Pods, Garlic and Spice.), Crushed Tomatoes (Vine-Ripened Unpeeled Tomatoes, Tomato Puree, 2% or Less of: Salt, Citric Acid.), Ancho Chili Sauce (Water, Roma Tomatoes, Chile, Jalapenos, Garlic, Salt, Ground Cumin, White Pepper), Salt, Ground Cumin), Spicy Tofu Berger Mix (Tofu ""Feta"" (Tofu (Water, Soybean, Nigari, Calcium Sulfate.), Lemon, Water, Salt, Salt), Ancho Chili Sauce (Water, Roma Tomatoes, Chile, Jalapenos, Garlic, Salt, Ground Cumin, White Pepper), Salt, White Pepper, Ground Cumin), Black Beans (Black Beans (Black Beans, Water, Salt, Calcium Chloride and Ferrous Gluconate (to promote color retention) .), Vegetable Stock (Water, Vegetable Base (Vegetables (onions, celery, carrots), Maltodextrin, Sugar, Autolyzed Yeast Extract, Onion Powder, Salt, Water, Corn Oil, Potassium Chloride, Carrot Powder, Modified Tapioca Starch, Carrot Juice Concentrate, Tomato Paste, Garlic Powder, Disodium Guanylate (flavor), Disodium Inosinate (flavor), Natural Flavor, Potassium Sorbate (protect quality), Citric Acid, Paprika Extracts (color).)), Yellow Onions, Garlic, Cilantro, Jalapenos), Tortillas (White Corn Flour, Water, contains less than 2 % (Fumaric Acid, Cellulose Gum, Sodium Propionate, Sorbic Acid, Guar Gum), trace of lime.), Chipotle Soy Creme (Tofu (Water, Soybean, Nigari, Calcium Sulfate.), Chipotle Sauce (chipotle peppers, water, vinegar, sugar, salt, tomato paste, smoke essence, onion, garlic. Kosher), Salt, White Pepper), Vegan Cheese (Filtered water, tapioca and/or arrowroot flours, non-GMO expeller pressed canola and/or non-GMO expeller pressed safflower oil, coconut oil, pea protein, salt, inactive yeast, vegan natural flavors, vegetable glycerin, xanthan gum, citric acid (for flavor), annatto. Natural or organic ingredients. Free of 8 top allergens), Avocado",16089320,0001-01-01T00:00:00,Pacheco Pass Stacked Enchiladas,7.0,29.2,3,1 EACH,1720.2,Root Sum,5.6,LUNCH,114.4,191,0
79,79,"Wheat, Soybeans, Gluten",313,,0,3,0,"Vegan BBQ Jackfruit (Naked Jackfruit (Young Jackfruit, Water.), House BBQ Sauce (Yellow Onions, Agave (100% pure organic agave nectar), Ketchup, Vegan (Tomato Paste (Tomato Paste, Salt, Spices, Natural Flavors, Citric Acid.), Rice Vinegar (Rice Vinegar, Invert Sugar, Salt, Diluted with water to 4% acidity), Water, Onion Powder), Rice Vinegar (Rice Vinegar, Invert Sugar, Salt, Diluted with water to 4% acidity), Water, Worcestershire, Vegan (Apple Cider Vinegar, Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Fair Trade Light Brown Sugar, Tamarind Paste, Onion Powder, Ground Ginger, Ground Mustard, Ground Cinnamon, Black Pepper, Garlic), Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Chipotle Sauce (chipotle peppers, water, vinegar, sugar, salt, tomato paste, smoke essence, onion, garlic. Kosher), Ground Ginger, Ground Mustard), Yellow Onions), Whole Wheat Bun (Whole Wheat Flour, Water, Wheat Gluten, Brown Sugar, Wheat Bran, Yeast, 2% or Less of: Sodium Stearoyl Lactylate, Calcium Stearoyl-2-Lactylate, Mono- & Diglycerides, Calcium peroxide, Calcium Iodate, Datem, Ethoxylated Mono- & Diglycerides, Azdicarbonamide, Corn Syrup Solids, Wheat Starch, Enzymes, Soy Lecithin, Calcium Propionate (preservative). ), Creamy Cilantro Lime Vegan Slaw (Cabbage, Vegan Veganaise (Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Plain Soy Blenders (Organic Soymilk (filtered water, whole organic soybeans), Natural Cane Sweetener, Dipotassium Phosphate, Expeller-Pressed Canola Oil, Sodium Citrate, Natural Flavor, Sea Salt, Carrageenan), Lemon, Garlic, Dijon Mustard (Black Mustard Seeds, Water, Vinegar, White Wine, Salt, Sulfites.), Salt), Limes, Carrots, Cilantro, Green Onions), Avocado",16089321,0001-01-01T00:00:00,BBQ Jackfruit Sandwich,6.0,11.6,2,1 EACH,318.9,Root Slab,6.5,LUNCH,43.4,113,0
80,80,"Wheat, Soybeans, Gluten",710,,0,3,0,"Vegan Jambalaya (Tofurky Andouille Sausage (Vital wheat gluten, water, organic tofu (water, organic soybeans, magnesium chloride, calcium chloride), expeller pressed non-GMO canola oil, wheat flour, wheat berries, poblano peppers, shoyu soy sauce (water, non-GMO soybeans, wheat, salt, culture), garlic puree, granulated garlic, organic cane sugar, potassium chloride, paprika, annatto, spices, vegan natural flavors, oat fiber, sea salt, natural smoke flavor.), Crushed Tomatoes (Vine-Ripened Unpeeled Tomatoes, Tomato Puree, 2% or Less of: Salt, Citric Acid.), Yellow Onions, Celery, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Carrots, Hot Sauce (Aged Cayenne Red Peppers, Vinegar, Water, Salt, Garlic Powder.), Red Bell Pepper, Garlic, Green Bell Pepper, Gumbo File, Parsley), Steamed Brown Rice (Brown Rice, Water), Roots Veggie Stock (Water, Broccoli, Carrots, Tomatoes, Yellow Onions, Yellow Onions, Portabella Mushroom, Green Kale, Salt, White Pepper, Whole Leaf Thyme, Bay Leaves, Basil), Green Onions",16089322,0001-01-01T00:00:00,Jumping Jambalaya,7.0,61,2.9,9 OZ,1166.6,Root Slab,13.2,LUNCH,49,275,0
81,81,"Wheat, Soybeans, Gluten",653,,0,3,0,"Focaccia Bun (Unbleached flour (wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid), filtered water, NON-GMO canola oil, sea salt, yeast. Contains less than 2% of the following: ascorbic acid, natural enzymes. ), Vegan Patty (Water, Textured Wheat Protein (wheat gluten, wheat flour, malt), Vital Wheat Gluten, Soy Protein Concentrate, Onions, Expeller Pressed Canola Oil, Soy Protein Isolate, Modified Vegetable Gum, Yeast Extract, Dehydrated Garlic, Onion Powder, Malted Barley Extract, Organic Cane Sugar, Organic Ancient Grain Flour (kamut, amaranth, millet, quinoa), Sea Salt, Natural Flavor (plant sources), Potato Starch, Spices, Vinegar, Pea Protein, Carrot Fiber, Beetroot Fiber.), Root Berger Slaw (Romaine Hearts, Daikon Sprouts, Tomatoes), Portabella Mushroom, Vegan Veganaise (Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Plain Soy Blenders (Organic Soymilk (filtered water, whole organic soybeans), Natural Cane Sweetener, Dipotassium Phosphate, Expeller-Pressed Canola Oil, Sodium Citrate, Natural Flavor, Sea Salt, Carrageenan), Lemon, Garlic, Dijon Mustard (Black Mustard Seeds, Water, Vinegar, White Wine, Salt, Sulfites.), Salt), Caramelized Onions (Yellow Onions, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.)), Vegan Cheese (Filtered water, tapioca and/or arrowroot flours, non-GMO expeller pressed canola and/or non-GMO expeller pressed safflower oil, coconut oil, pea protein, salt, inactive yeast, vegan natural flavors, vegetable glycerin, xanthan gum, citric acid (for flavor), annatto. Natural or organic ingredients. Free of 8 top allergens), Avocado",16089323,0001-01-01T00:00:00,The Root Berger,8.0,20.4,5.1,1 EACH,1050.9,Root Slab,5.1,LUNCH,67.9,324,0
82,82,"Tree Nuts, Wheat, Soybeans, Gluten",698,,0,3,0,"Meatless ""Chicken"" Breast (Water, soy protein isolate, vital wheat gluten, expeller pressed/canola oil, natural flavors (from plant sources), modified vegetable gum, organic ancient grains flour (kamut, amaranth, millet, quinoa), yeast extract, potato starch, sea salt, organic cane sugar, vinegar, pea protein, carrot fiber, beetroot fiber, garlic powder, onion powder, extractives of paprika and turmeric.), Focaccia Bun (Unbleached flour (wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid), filtered water, NON-GMO canola oil, sea salt, yeast. Contains less than 2% of the following: ascorbic acid, natural enzymes. ), Pickled Red Onion (Red Onion, Rice Vinegar (Rice Vinegar, Invert Sugar, Salt, Diluted with water to 4% acidity)), Cilantro Pesto (Cilantro, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Almonds, Garlic, Black Pepper, Salt), Root Berger Slaw (Romaine Hearts, Daikon Sprouts, Tomatoes), Chipotle Cashew Spread (Cashews, Silk Milk (Soymilk (Filtered Water, Soybeans), Cane Sugar, Contains 2% or less of: Vitamin and Mineral Blend (Tricalcium Phosphate, Calcium Carbonate, Vitamin A Palmitate, Vitamin D2, Riboflavin [B2], Vitamin B12), Sea Salt, Natural Flavor, Gellan Gum.  ), Tofu (Water, Soybean, Nigari, Calcium Sulfate.), Chipotle Sauce (chipotle peppers, water, vinegar, sugar, salt, tomato paste, smoke essence, onion, garlic. Kosher), Salt, White Pepper)",16089324,0001-01-01T00:00:00,The Root of All Evil,8.0,41.4,3.8,1 EACH,1660.4,Root Slab,5.1,LUNCH,67.1,306,0
